000000 - [0]
000001 - [0]
000002 - [0]
000003 - [0]
000004 - [0]
000005 - [0]
000006 - [0]
000007 - [0]
000008 - [1, 0]
000009 - [1, 0]
000010 - [1, 0]
000011 - [1, 0]
000012 - [1, 0]
000013 - [1, 0]
000014 - [1, 0]
000015 - [1, 0]
000016 - [2, 0]
000017 - [2, 0]
000018 - [2, 0]
000019 - [2, 0]
000020 - [2, 0]
000021 - [2, 0]
000022 - [2, 0]
000023 - [2, 0]
000024 - [3, 0]
000025 - [3, 0]
000026 - [3, 0]
000027 - [3, 0]
000028 - [3, 0]
000029 - [3, 0]
000030 - [3, 0]
000031 - [3, 0]
000032 - [4, 0]
000033 - [4, 0]
000034 - [4, 0]
000035 - [4, 0]
000036 - [4, 0]
000037 - [4, 0]
000038 - [4, 0]
000039 - [4, 0]
000040 - [5, 0]
000041 - [5, 0]
000042 - [5, 0]
000043 - [5, 0]
000044 - [5, 0]
000045 - [5, 0]
000046 - [5, 0]
000047 - [5, 0]
000048 - [6, 0]
000049 - [6, 0]
000050 - [6, 0]
000051 - [6, 0]
000052 - [6, 0]
000053 - [6, 0]
000054 - [6, 0]
000055 - [6, 0]
000056 - [7, 0]
000057 - [7, 0]
000058 - [7, 0]
000059 - [7, 0]
000060 - [7, 0]
000061 - [7, 0]
000062 - [7, 0]
000063 - [7, 0]
049249 - [4, 1, 0, 4, 1, 0]
049250 - [4, 1, 0, 4, 1, 0]
049251 - [4, 1, 0, 4, 1, 0]
049252 - [4, 1, 0, 4, 1, 0]
049253 - [4, 1, 0, 4, 1, 0]
049254 - [4, 1, 0, 4, 1, 0]
049255 - [4, 1, 0, 4, 1, 0]
049256 - [5, 1, 0, 4, 1, 0]
049257 - [5, 1, 0, 4, 1, 0]
049258 - [5, 1, 0, 4, 1, 0]
049259 - [5, 1, 0, 4, 1, 0]
049260 - [5, 1, 0, 4, 1, 0]
049261 - [5, 1, 0, 4, 1, 0]
049262 - [5, 1, 0, 4, 1, 0]
049263 - [5, 1, 0, 4, 1, 0]
049264 - [6, 1, 0, 4, 1, 0]
049265 - [6, 1, 0, 4, 1, 0]
049266 - [6, 1, 0, 4, 1, 0]
049267 - [6, 1, 0, 4, 1, 0]
049268 - [6, 1, 0, 4, 1, 0]
049269 - [6, 1, 0, 4, 1, 0]
049270 - [6, 1, 0, 4, 1, 0]
049271 - [6, 1, 0, 4, 1, 0]
049272 - [7, 1, 0, 4, 1, 0]
049273 - [7, 1, 0, 4, 1, 0]
049274 - [7, 1, 0, 4, 1, 0]
049275 - [7, 1, 0, 4, 1, 0]
049276 - [7, 1, 0, 4, 1, 0]
049277 - [7, 1, 0, 4, 1, 0]
049278 - [7, 1, 0, 4, 1, 0]
049279 - [7, 1, 0, 4, 1, 0]
049280 - [0, 2, 0, 4, 1, 0]
049281 - [0, 2, 0, 4, 1, 0]
049282 - [0, 2, 0, 4, 1, 0]
049283 - [0, 2, 0, 4, 1, 0]
049284 - [0, 2, 0, 4, 1, 0]
049285 - [0, 2, 0, 4, 1, 0]
049286 - [0, 2, 0, 4, 1, 0]
049287 - [0, 2, 0, 4, 1, 0]
049288 - [1, 2, 0, 4, 1, 0]
049289 - [1, 2, 0, 4, 1, 0]
049290 - [1, 2, 0, 4, 1, 0]
049291 - [1, 2, 0, 4, 1, 0]
049292 - [1, 2, 0, 4, 1, 0]
049293 - [1, 2, 0, 4, 1, 0]
049294 - [1, 2, 0, 4, 1, 0]
049295 - [1, 2, 0, 4, 1, 0]
049296 - [2, 2, 0, 4, 1, 0]
049297 - [2, 2, 0, 4, 1, 0]
049298 - [2, 2, 0, 4, 1, 0]
049299 - [2, 2, 0, 4, 1, 0]
049300 - [2, 2, 0, 4, 1, 0]
049301 - [2, 2, 0, 4, 1, 0]
049302 - [2, 2, 0, 4, 1, 0]
049303 - [2, 2, 0, 4, 1, 0]
049304 - [3, 2, 0, 4, 1, 0]
049305 - [3, 2, 0, 4, 1, 0]
049306 - [3, 2, 0, 4, 1, 0]
049307 - [3, 2, 0, 4, 1, 0]
049308 - [3, 2, 0, 4, 1, 0]
049309 - [3, 2, 0, 4, 1, 0]
049310 - [3, 2, 0, 4, 1, 0]
049311 - [3, 2, 0, 4, 1, 0]
049312 - [4, 2, 0, 4, 1, 0]
049313 - [4, 2, 0, 4, 1, 0]
049314 - [4, 2, 0, 4, 1, 0]
049315 - [4, 2, 0, 4, 1, 0]
049316 - [4, 2, 0, 4, 1, 0]
049317 - [4, 2, 0, 4, 1, 0]
049318 - [4, 2, 0, 4, 1, 0]
049319 - [4, 2, 0, 4, 1, 0]
049320 - [5, 2, 0, 4, 1, 0]
049321 - [5, 2, 0, 4, 1, 0]
049322 - [5, 2, 0, 4, 1, 0]
049323 - [5, 2, 0, 4, 1, 0]
049324 - [5, 2, 0, 4, 1, 0]
049325 - [5, 2, 0, 4, 1, 0]
049326 - [5, 2, 0, 4, 1, 0]
049327 - [5, 2, 0, 4, 1, 0]
049328 - [6, 2, 0, 4, 1, 0]
049329 - [6, 2, 0, 4, 1, 0]
049330 - [6, 2, 0, 4, 1, 0]
049331 - [6, 2, 0, 4, 1, 0]
049332 - [6, 2, 0, 4, 1, 0]
049333 - [6, 2, 0, 4, 1, 0]
049334 - [6, 2, 0, 4, 1, 0]
049335 - [6, 2, 0, 4, 1, 0]
049336 - [7, 2, 0, 4, 1, 0]
049337 - [7, 2, 0, 4, 1, 0]
049338 - [7, 2, 0, 4, 1, 0]
049339 - [7, 2, 0, 4, 1, 0]
049340 - [7, 2, 0, 4, 1, 0]
049341 - [7, 2, 0, 4, 1, 0]
049342 - [7, 2, 0, 4, 1, 0]
049343 - [7, 2, 0, 4, 1, 0]
049344 - [0, 3, 0, 4, 1, 0]
049345 - [0, 3, 0, 4, 1, 0]
049346 - [0, 3, 0, 4, 1, 0]
049347 - [0, 3, 0, 4, 1, 0]
049348 - [0, 3, 0, 4, 1, 0]
049349 - [0, 3, 0, 4, 1, 0]
049350 - [0, 3, 0, 4, 1, 0]
049351 - [0, 3, 0, 4, 1, 0]
049352 - [1, 3, 0, 4, 1, 0]
049353 - [1, 3, 0, 4, 1, 0]
049354 - [1, 3, 0, 4, 1, 0]
049355 - [1, 3, 0, 4, 1, 0]
049356 - [1, 3, 0, 4, 1, 0]
049357 - [1, 3, 0, 4, 1, 0]
049358 - [1, 3, 0, 4, 1, 0]
049359 - [1, 3, 0, 4, 1, 0]
049360 - [2, 3, 0, 4, 1, 0]
049361 - [2, 3, 0, 4, 1, 0]
049362 - [2, 3, 0, 4, 1, 0]
049363 - [2, 3, 0, 4, 1, 0]
049364 - [2, 3, 0, 4, 1, 0]
049365 - [2, 3, 0, 4, 1, 0]
049366 - [2, 3, 0, 4, 1, 0]
049367 - [2, 3, 0, 4, 1, 0]
049368 - [3, 3, 0, 4, 1, 0]
049369 - [3, 3, 0, 4, 1, 0]
049370 - [3, 3, 0, 4, 1, 0]
049371 - [3, 3, 0, 4, 1, 0]
049372 - [3, 3, 0, 4, 1, 0]
049373 - [3, 3, 0, 4, 1, 0]
049374 - [3, 3, 0, 4, 1, 0]
049375 - [3, 3, 0, 4, 1, 0]
049376 - [4, 3, 0, 4, 1, 0]
049377 - [4, 3, 0, 4, 1, 0]
049378 - [4, 3, 0, 4, 1, 0]
049379 - [4, 3, 0, 4, 1, 0]
049380 - [4, 3, 0, 4, 1, 0]
049381 - [4, 3, 0, 4, 1, 0]
049382 - [4, 3, 0, 4, 1, 0]
049383 - [4, 3, 0, 4, 1, 0]
049384 - [5, 3, 0, 4, 1, 0]
049385 - [5, 3, 0, 4, 1, 0]
049386 - [5, 3, 0, 4, 1, 0]
049387 - [5, 3, 0, 4, 1, 0]
049388 - [5, 3, 0, 4, 1, 0]
049389 - [5, 3, 0, 4, 1, 0]
049390 - [5, 3, 0, 4, 1, 0]
049391 - [5, 3, 0, 4, 1, 0]
049392 - [6, 3, 0, 4, 1, 0]
049393 - [6, 3, 0, 4, 1, 0]
049394 - [6, 3, 0, 4, 1, 0]
049395 - [6, 3, 0, 4, 1, 0]
049396 - [6, 3, 0, 4, 1, 0]
049397 - [6, 3, 0, 4, 1, 0]
049398 - [6, 3, 0, 4, 1, 0]
049399 - [6, 3, 0, 4, 1, 0]
049400 - [7, 3, 0, 4, 1, 0]
049401 - [7, 3, 0, 4, 1, 0]
049402 - [7, 3, 0, 4, 1, 0]
049403 - [7, 3, 0, 4, 1, 0]
049404 - [7, 3, 0, 4, 1, 0]
049405 - [7, 3, 0, 4, 1, 0]
049406 - [7, 3, 0, 4, 1, 0]
049407 - [7, 3, 0, 4, 1, 0]
049408 - [0, 4, 0, 4, 1, 0]
049409 - [0, 4, 0, 4, 1, 0]
049410 - [0, 4, 0, 4, 1, 0]
049411 - [0, 4, 0, 4, 1, 0]
049412 - [0, 4, 0, 4, 1, 0]
049413 - [0, 4, 0, 4, 1, 0]
049414 - [0, 4, 0, 4, 1, 0]
049415 - [0, 4, 0, 4, 1, 0]
049416 - [1, 4, 0, 4, 1, 0]
049417 - [1, 4, 0, 4, 1, 0]
049418 - [1, 4, 0, 4, 1, 0]
049419 - [1, 4, 0, 4, 1, 0]
049420 - [1, 4, 0, 4, 1, 0]
049421 - [1, 4, 0, 4, 1, 0]
049422 - [1, 4, 0, 4, 1, 0]
049423 - [1, 4, 0, 4, 1, 0]
049424 - [2, 4, 0, 4, 1, 0]
049425 - [2, 4, 0, 4, 1, 0]
049426 - [2, 4, 0, 4, 1, 0]
049427 - [2, 4, 0, 4, 1, 0]
049428 - [2, 4, 0, 4, 1, 0]
049429 - [2, 4, 0, 4, 1, 0]
049430 - [2, 4, 0, 4, 1, 0]
049431 - [2, 4, 0, 4, 1, 0]
049432 - [3, 4, 0, 4, 1, 0]
049433 - [3, 4, 0, 4, 1, 0]
049434 - [3, 4, 0, 4, 1, 0]
049435 - [3, 4, 0, 4, 1, 0]
049436 - [3, 4, 0, 4, 1, 0]
049437 - [3, 4, 0, 4, 1, 0]
049438 - [3, 4, 0, 4, 1, 0]
049439 - [3, 4, 0, 4, 1, 0]
049440 - [4, 4, 0, 4, 1, 0]
049441 - [4, 4, 0, 4, 1, 0]
049442 - [4, 4, 0, 4, 1, 0]
049443 - [4, 4, 0, 4, 1, 0]
049444 - [4, 4, 0, 4, 1, 0]
049445 - [4, 4, 0, 4, 1, 0]
049446 - [4, 4, 0, 4, 1, 0]
049447 - [4, 4, 0, 4, 1, 0]
049448 - [5, 4, 0, 4, 1, 0]
049449 - [5, 4, 0, 4, 1, 0]
049450 - [5, 4, 0, 4, 1, 0]
049451 - [5, 4, 0, 4, 1, 0]
049452 - [5, 4, 0, 4, 1, 0]
049453 - [5, 4, 0, 4, 1, 0]
049454 - [5, 4, 0, 4, 1, 0]
049455 - [5, 4, 0, 4, 1, 0]
049456 - [6, 4, 0, 4, 1, 0]
049457 - [6, 4, 0, 4, 1, 0]
049458 - [6, 4, 0, 4, 1, 0]
049459 - [6, 4, 0, 4, 1, 0]
049460 - [6, 4, 0, 4, 1, 0]
049461 - [6, 4, 0, 4, 1, 0]
049462 - [6, 4, 0, 4, 1, 0]
049463 - [6, 4, 0, 4, 1, 0]
049464 - [7, 4, 0, 4, 1, 0]
049465 - [7, 4, 0, 4, 1, 0]
049466 - [7, 4, 0, 4, 1, 0]
049467 - [7, 4, 0, 4, 1, 0]
049468 - [7, 4, 0, 4, 1, 0]
049469 - [7, 4, 0, 4, 1, 0]
049470 - [7, 4, 0, 4, 1, 0]
049471 - [7, 4, 0, 4, 1, 0]
049472 - [0, 5, 0, 4, 1, 0]
049473 - [0, 5, 0, 4, 1, 0]
049474 - [0, 5, 0, 4, 1, 0]
049475 - [0, 5, 0, 4, 1, 0]
049476 - [0, 5, 0, 4, 1, 0]
049477 - [0, 5, 0, 4, 1, 0]
049478 - [0, 5, 0, 4, 1, 0]
049479 - [0, 5, 0, 4, 1, 0]
049480 - [1, 5, 0, 4, 1, 0]
049481 - [1, 5, 0, 4, 1, 0]
049482 - [1, 5, 0, 4, 1, 0]
049483 - [1, 5, 0, 4, 1, 0]
049484 - [1, 5, 0, 4, 1, 0]
049485 - [1, 5, 0, 4, 1, 0]
049486 - [1, 5, 0, 4, 1, 0]
049487 - [1, 5, 0, 4, 1, 0]
049488 - [2, 5, 0, 4, 1, 0]
049489 - [2, 5, 0, 4, 1, 0]
049490 - [2, 5, 0, 4, 1, 0]
049491 - [2, 5, 0, 4, 1, 0]
049492 - [2, 5, 0, 4, 1, 0]
049493 - [2, 5, 0, 4, 1, 0]
049494 - [2, 5, 0, 4, 1, 0]
049495 - [2, 5, 0, 4, 1, 0]
049496 - [3, 5, 0, 4, 1, 0]
049497 - [3, 5, 0, 4, 1, 0]
049498 - [3, 5, 0, 4, 1, 0]
049499 - [3, 5, 0, 4, 1, 0]
049500 - [3, 5, 0, 4, 1, 0]
049501 - [3, 5, 0, 4, 1, 0]
049502 - [3, 5, 0, 4, 1, 0]
049503 - [3, 5, 0, 4, 1, 0]
049504 - [4, 5, 0, 4, 1, 0]
049505 - [4, 5, 0, 4, 1, 0]
049506 - [4, 5, 0, 4, 1, 0]
049507 - [4, 5, 0, 4, 1, 0]
049508 - [4, 5, 0, 4, 1, 0]
049509 - [4, 5, 0, 4, 1, 0]
049510 - [4, 5, 0, 4, 1, 0]
049511 - [4, 5, 0, 4, 1, 0]
049512 - [5, 5, 0, 4, 1, 0]
049513 - [5, 5, 0, 4, 1, 0]
049514 - [5, 5, 0, 4, 1, 0]
049515 - [5, 5, 0, 4, 1, 0]
049516 - [5, 5, 0, 4, 1, 0]
049517 - [5, 5, 0, 4, 1, 0]
049518 - [5, 5, 0, 4, 1, 0]
049519 - [5, 5, 0, 4, 1, 0]
049520 - [6, 5, 0, 4, 1, 0]
049521 - [6, 5, 0, 4, 1, 0]
049522 - [6, 5, 0, 4, 1, 0]
049523 - [6, 5, 0, 4, 1, 0]
049524 - [6, 5, 0, 4, 1, 0]
049525 - [6, 5, 0, 4, 1, 0]
049526 - [6, 5, 0, 4, 1, 0]
049527 - [6, 5, 0, 4, 1, 0]
049528 - [7, 5, 0, 4, 1, 0]
049529 - [7, 5, 0, 4, 1, 0]
049530 - [7, 5, 0, 4, 1, 0]
049531 - [7, 5, 0, 4, 1, 0]
049532 - [7, 5, 0, 4, 1, 0]
049533 - [7, 5, 0, 4, 1, 0]
049534 - [7, 5, 0, 4, 1, 0]
049535 - [7, 5, 0, 4, 1, 0]
049536 - [0, 6, 0, 4, 1, 0]
049537 - [0, 6, 0, 4, 1, 0]
049538 - [0, 6, 0, 4, 1, 0]
049539 - [0, 6, 0, 4, 1, 0]
049540 - [0, 6, 0, 4, 1, 0]
049541 - [0, 6, 0, 4, 1, 0]
049542 - [0, 6, 0, 4, 1, 0]
049543 - [0, 6, 0, 4, 1, 0]
049544 - [1, 6, 0, 4, 1, 0]
049545 - [1, 6, 0, 4, 1, 0]
049546 - [1, 6, 0, 4, 1, 0]
049547 - [1, 6, 0, 4, 1, 0]
049548 - [1, 6, 0, 4, 1, 0]
049549 - [1, 6, 0, 4, 1, 0]
049550 - [1, 6, 0, 4, 1, 0]
049551 - [1, 6, 0, 4, 1, 0]
049552 - [2, 6, 0, 4, 1, 0]
049553 - [2, 6, 0, 4, 1, 0]
049554 - [2, 6, 0, 4, 1, 0]
049555 - [2, 6, 0, 4, 1, 0]
049556 - [2, 6, 0, 4, 1, 0]
049557 - [2, 6, 0, 4, 1, 0]
049558 - [2, 6, 0, 4, 1, 0]
049559 - [2, 6, 0, 4, 1, 0]
049560 - [3, 6, 0, 4, 1, 0]
049561 - [3, 6, 0, 4, 1, 0]
049562 - [3, 6, 0, 4, 1, 0]
049563 - [3, 6, 0, 4, 1, 0]
049564 - [3, 6, 0, 4, 1, 0]
049565 - [3, 6, 0, 4, 1, 0]
049566 - [3, 6, 0, 4, 1, 0]
049567 - [3, 6, 0, 4, 1, 0]
049568 - [4, 6, 0, 4, 1, 0]
049569 - [4, 6, 0, 4, 1, 0]
049570 - [4, 6, 0, 4, 1, 0]
049571 - [4, 6, 0, 4, 1, 0]
049572 - [4, 6, 0, 4, 1, 0]
049573 - [4, 6, 0, 4, 1, 0]
049574 - [4, 6, 0, 4, 1, 0]
049575 - [4, 6, 0, 4, 1, 0]
049576 - [5, 6, 0, 4, 1, 0]
049577 - [5, 6, 0, 4, 1, 0]
049578 - [5, 6, 0, 4, 1, 0]
049579 - [5, 6, 0, 4, 1, 0]
049580 - [5, 6, 0, 4, 1, 0]
049581 - [5, 6, 0, 4, 1, 0]
049582 - [5, 6, 0, 4, 1, 0]
049583 - [5, 6, 0, 4, 1, 0]
049584 - [6, 6, 0, 4, 1, 0]
049585 - [6, 6, 0, 4, 1, 0]
049586 - [6, 6, 0, 4, 1, 0]
049587 - [6, 6, 0, 4, 1, 0]
049588 - [6, 6, 0, 4, 1, 0]
049589 - [6, 6, 0, 4, 1, 0]
049590 - [6, 6, 0, 4, 1, 0]
049591 - [6, 6, 0, 4, 1, 0]
049592 - [7, 6, 0, 4, 1, 0]
049593 - [7, 6, 0, 4, 1, 0]
049594 - [7, 6, 0, 4, 1, 0]
049595 - [7, 6, 0, 4, 1, 0]
049596 - [7, 6, 0, 4, 1, 0]
049597 - [7, 6, 0, 4, 1, 0]
049598 - [7, 6, 0, 4, 1, 0]
049599 - [7, 6, 0, 4, 1, 0]
049600 - [0, 7, 0, 4, 1, 0]
049601 - [0, 7, 0, 4, 1, 0]
049602 - [0, 7, 0, 4, 1, 0]
049603 - [0, 7, 0, 4, 1, 0]
049604 - [0, 7, 0, 4, 1, 0]
049605 - [0, 7, 0, 4, 1, 0]
049606 - [0, 7, 0, 4, 1, 0]
049607 - [0, 7, 0, 4, 1, 0]
049608 - [1, 7, 0, 4, 1, 0]
049609 - [1, 7, 0, 4, 1, 0]
049610 - [1, 7, 0, 4, 1, 0]
049611 - [1, 7, 0, 4, 1, 0]
049612 - [1, 7, 0, 4, 1, 0]
049613 - [1, 7, 0, 4, 1, 0]
049614 - [1, 7, 0, 4, 1, 0]
049615 - [1, 7, 0, 4, 1, 0]
049616 - [2, 7, 0, 4, 1, 0]
049617 - [2, 7, 0, 4, 1, 0]
049618 - [2, 7, 0, 4, 1, 0]
049619 - [2, 7, 0, 4, 1, 0]
049620 - [2, 7, 0, 4, 1, 0]
049621 - [2, 7, 0, 4, 1, 0]
049622 - [2, 7, 0, 4, 1, 0]
049623 - [2, 7, 0, 4, 1, 0]
049624 - [3, 7, 0, 4, 1, 0]
049625 - [3, 7, 0, 4, 1, 0]
049626 - [3, 7, 0, 4, 1, 0]
049627 - [3, 7, 0, 4, 1, 0]
049628 - [3, 7, 0, 4, 1, 0]
049629 - [3, 7, 0, 4, 1, 0]
049630 - [3, 7, 0, 4, 1, 0]
049631 - [3, 7, 0, 4, 1, 0]
049632 - [4, 7, 0, 4, 1, 0]
049633 - [4, 7, 0, 4, 1, 0]
049634 - [4, 7, 0, 4, 1, 0]
049635 - [4, 7, 0, 4, 1, 0]
049636 - [4, 7, 0, 4, 1, 0]
049637 - [4, 7, 0, 4, 1, 0]
049638 - [4, 7, 0, 4, 1, 0]
049639 - [4, 7, 0, 4, 1, 0]
049640 - [5, 7, 0, 4, 1, 0]
049641 - [5, 7, 0, 4, 1, 0]
049642 - [5, 7, 0, 4, 1, 0]
049643 - [5, 7, 0, 4, 1, 0]
049644 - [5, 7, 0, 4, 1, 0]
049645 - [5, 7, 0, 4, 1, 0]
049646 - [5, 7, 0, 4, 1, 0]
049647 - [5, 7, 0, 4, 1, 0]
049648 - [6, 7, 0, 4, 1, 0]
049649 - [6, 7, 0, 4, 1, 0]
049650 - [6, 7, 0, 4, 1, 0]
049651 - [6, 7, 0, 4, 1, 0]
049652 - [6, 7, 0, 4, 1, 0]
049653 - [6, 7, 0, 4, 1, 0]
049654 - [6, 7, 0, 4, 1, 0]
049655 - [6, 7, 0, 4, 1, 0]
049656 - [7, 7, 0, 4, 1, 0]
049657 - [7, 7, 0, 4, 1, 0]
049658 - [7, 7, 0, 4, 1, 0]
049659 - [7, 7, 0, 4, 1, 0]
049660 - [7, 7, 0, 4, 1, 0]
049661 - [7, 7, 0, 4, 1, 0]
049662 - [7, 7, 0, 4, 1, 0]
049663 - [7, 7, 0, 4, 1, 0]
049664 - [0, 0, 1, 4, 1, 0]
049665 - [0, 0, 1, 4, 1, 0]
049666 - [0, 0, 1, 4, 1, 0]
049667 - [0, 0, 1, 4, 1, 0]
049668 - [0, 0, 1, 4, 1, 0]
049669 - [0, 0, 1, 4, 1, 0]
049670 - [0, 0, 1, 4, 1, 0]
049671 - [0, 0, 1, 4, 1, 0]
049672 - [1, 0, 1, 4, 1, 0]
049673 - [1, 0, 1, 4, 1, 0]
049674 - [1, 0, 1, 4, 1, 0]
049675 - [1, 0, 1, 4, 1, 0]
049676 - [1, 0, 1, 4, 1, 0]
049677 - [1, 0, 1, 4, 1, 0]
049678 - [1, 0, 1, 4, 1, 0]
049679 - [1, 0, 1, 4, 1, 0]
049680 - [2, 0, 1, 4, 1, 0]
049681 - [2, 0, 1, 4, 1, 0]
049682 - [2, 0, 1, 4, 1, 0]
049683 - [2, 0, 1, 4, 1, 0]
049684 - [2, 0, 1, 4, 1, 0]
049685 - [2, 0, 1, 4, 1, 0]
049686 - [2, 0, 1, 4, 1, 0]
049687 - [2, 0, 1, 4, 1, 0]
049688 - [3, 0, 1, 4, 1, 0]
049689 - [3, 0, 1, 4, 1, 0]
049690 - [3, 0, 1, 4, 1, 0]
049691 - [3, 0, 1, 4, 1, 0]
049692 - [3, 0, 1, 4, 1, 0]
049693 - [3, 0, 1, 4, 1, 0]
049694 - [3, 0, 1, 4, 1, 0]
049695 - [3, 0, 1, 4, 1, 0]
049696 - [4, 0, 1, 4, 1, 0]
049697 - [4, 0, 1, 4, 1, 0]
049698 - [4, 0, 1, 4, 1, 0]
049699 - [4, 0, 1, 4, 1, 0]
049700 - [4, 0, 1, 4, 1, 0]
049701 - [4, 0, 1, 4, 1, 0]
049702 - [4, 0, 1, 4, 1, 0]
049703 - [4, 0, 1, 4, 1, 0]
049704 - [5, 0, 1, 4, 1, 0]
049705 - [5, 0, 1, 4, 1, 0]
049706 - [5, 0, 1, 4, 1, 0]
049707 - [5, 0, 1, 4, 1, 0]
049708 - [5, 0, 1, 4, 1, 0]
049709 - [5, 0, 1, 4, 1, 0]
049710 - [5, 0, 1, 4, 1, 0]
049711 - [5, 0, 1, 4, 1, 0]
049712 - [6, 0, 1, 4, 1, 0]
049713 - [6, 0, 1, 4, 1, 0]
049714 - [6, 0, 1, 4, 1, 0]
049715 - [6, 0, 1, 4, 1, 0]
049716 - [6, 0, 1, 4, 1, 0]
049717 - [6, 0, 1, 4, 1, 0]
049718 - [6, 0, 1, 4, 1, 0]
049719 - [6, 0, 1, 4, 1, 0]
049720 - [7, 0, 1, 4, 1, 0]
049721 - [7, 0, 1, 4, 1, 0]
049722 - [7, 0, 1, 4, 1, 0]
049723 - [7, 0, 1, 4, 1, 0]
049724 - [7, 0, 1, 4, 1, 0]
049725 - [7, 0, 1, 4, 1, 0]
049726 - [7, 0, 1, 4, 1, 0]
049727 - [7, 0, 1, 4, 1, 0]
049728 - [0, 1, 1, 4, 1, 0]
049729 - [0, 1, 1, 4, 1, 0]
049730 - [0, 1, 1, 4, 1, 0]
049731 - [0, 1, 1, 4, 1, 0]
049732 - [0, 1, 1, 4, 1, 0]
049733 - [0, 1, 1, 4, 1, 0]
049734 - [0, 1, 1, 4, 1, 0]
049735 - [0, 1, 1, 4, 1, 0]
049736 - [1, 1, 1, 4, 1, 0]
049737 - [1, 1, 1, 4, 1, 0]
049738 - [1, 1, 1, 4, 1, 0]
049739 - [1, 1, 1, 4, 1, 0]
049740 - [1, 1, 1, 4, 1, 0]
049741 - [1, 1, 1, 4, 1, 0]
049742 - [1, 1, 1, 4, 1, 0]
049743 - [1, 1, 1, 4, 1, 0]
049744 - [2, 1, 1, 4, 1, 0]
049745 - [2, 1, 1, 4, 1, 0]
049746 - [2, 1, 1, 4, 1, 0]
049747 - [2, 1, 1, 4, 1, 0]
049748 - [2, 1, 1, 4, 1, 0]
049749 - [2, 1, 1, 4, 1, 0]
049750 - [2, 1, 1, 4, 1, 0]
049751 - [2, 1, 1, 4, 1, 0]
049752 - [3, 1, 1, 4, 1, 0]
049753 - [3, 1, 1, 4, 1, 0]
049754 - [3, 1, 1, 4, 1, 0]
049755 - [3, 1, 1, 4, 1, 0]
049756 - [3, 1, 1, 4, 1, 0]
049757 - [3, 1, 1, 4, 1, 0]
049758 - [3, 1, 1, 4, 1, 0]
049759 - [3, 1, 1, 4, 1, 0]
049760 - [4, 1, 1, 4, 1, 0]
049761 - [4, 1, 1, 4, 1, 0]
049762 - [4, 1, 1, 4, 1, 0]
049763 - [4, 1, 1, 4, 1, 0]
049764 - [4, 1, 1, 4, 1, 0]
049765 - [4, 1, 1, 4, 1, 0]
049766 - [4, 1, 1, 4, 1, 0]
049767 - [4, 1, 1, 4, 1, 0]
049768 - [5, 1, 1, 4, 1, 0]
049769 - [5, 1, 1, 4, 1, 0]
049770 - [5, 1, 1, 4, 1, 0]
049771 - [5, 1, 1, 4, 1, 0]
049772 - [5, 1, 1, 4, 1, 0]
049773 - [5, 1, 1, 4, 1, 0]
049774 - [5, 1, 1, 4, 1, 0]
049775 - [5, 1, 1, 4, 1, 0]
049776 - [6, 1, 1, 4, 1, 0]
049777 - [6, 1, 1, 4, 1, 0]
049778 - [6, 1, 1, 4, 1, 0]
049779 - [6, 1, 1, 4, 1, 0]
049780 - [6, 1, 1, 4, 1, 0]
049781 - [6, 1, 1, 4, 1, 0]
049782 - [6, 1, 1, 4, 1, 0]
049783 - [6, 1, 1, 4, 1, 0]
049784 - [7, 1, 1, 4, 1, 0]
049785 - [7, 1, 1, 4, 1, 0]
049786 - [7, 1, 1, 4, 1, 0]
049787 - [7, 1, 1, 4, 1, 0]
049788 - [7, 1, 1, 4, 1, 0]
049789 - [7, 1, 1, 4, 1, 0]
049790 - [7, 1, 1, 4, 1, 0]
049791 - [7, 1, 1, 4, 1, 0]
049792 - [0, 2, 1, 4, 1, 0]
049793 - [0, 2, 1, 4, 1, 0]
049794 - [0, 2, 1, 4, 1, 0]
049795 - [0, 2, 1, 4, 1, 0]
049796 - [0, 2, 1, 4, 1, 0]
049797 - [0, 2, 1, 4, 1, 0]
049798 - [0, 2, 1, 4, 1, 0]
049799 - [0, 2, 1, 4, 1, 0]
049800 - [1, 2, 1, 4, 1, 0]
049801 - [1, 2, 1, 4, 1, 0]
049802 - [1, 2, 1, 4, 1, 0]
049803 - [1, 2, 1, 4, 1, 0]
049804 - [1, 2, 1, 4, 1, 0]
049805 - [1, 2, 1, 4, 1, 0]
049806 - [1, 2, 1, 4, 1, 0]
049807 - [1, 2, 1, 4, 1, 0]
049808 - [2, 2, 1, 4, 1, 0]
049809 - [2, 2, 1, 4, 1, 0]
049810 - [2, 2, 1, 4, 1, 0]
049811 - [2, 2, 1, 4, 1, 0]
049812 - [2, 2, 1, 4, 1, 0]
049813 - [2, 2, 1, 4, 1, 0]
049814 - [2, 2, 1, 4, 1, 0]
049815 - [2, 2, 1, 4, 1, 0]
049816 - [3, 2, 1, 4, 1, 0]
049817 - [3, 2, 1, 4, 1, 0]
049818 - [3, 2, 1, 4, 1, 0]
049819 - [3, 2, 1, 4, 1, 0]
049820 - [3, 2, 1, 4, 1, 0]
049821 - [3, 2, 1, 4, 1, 0]
049822 - [3, 2, 1, 4, 1, 0]
049823 - [3, 2, 1, 4, 1, 0]
049824 - [4, 2, 1, 4, 1, 0]
049825 - [4, 2, 1, 4, 1, 0]
049826 - [4, 2, 1, 4, 1, 0]
049827 - [4, 2, 1, 4, 1, 0]
